playerid,yearid,stint,teamid,lgid,position,games,games_started,innouts,putouts,assists,errors,double_plays,passed_balls,wild_pitches,opp_sbs,opp_cs,zone_rating
mcquihu01,1927,2,BSN,NL,P,13,,,3,20,3,0,,,,,
mcweedo01,1927,1,BRO,NL,P,34,,,10,38,5,0,,,,,
meadole01,1927,1,PIT,NL,P,40,,,5,64,5,5,,,,,
melilsk01,1927,1,SLA,AL,2B,101,,,229,293,36,72,,,,,
mellajo01,1927,1,PHA,AL,3B,2,,,0,8,1,1,,,,,
metzlal01,1927,1,CHA,AL,OF,134,,,397,16,15,6,,,,,
meusebo01,1927,1,NYA,AL,OF,131,,,249,15,14,1,,,,,
meuseir01,1927,1,BRO,NL,OF,17,,,28,2,0,1,,,,,
miljujo01,1927,1,PIT,NL,P,19,,,4,23,0,2,,,,,
millebi02,1927,1,SLA,AL,OF,126,,,309,9,10,3,,,,,
milleja02,1927,1,CLE,AL,P,34,,,9,48,3,2,,,,,
milleot02,1927,1,SLA,AL,3B,11,,,8,14,2,2,,,,,
milleot02,1927,1,SLA,AL,SS,35,,,21,40,4,7,,,,,
milleru01,1927,1,PHI,NL,P,2,,,0,3,0,0,,,,,
millsar01,1927,1,BSN,NL,P,15,,,6,12,0,0,,,,,
mitchcl01,1927,1,PHI,NL,P,13,,,1,25,1,1,,,,,
mogrige01,1927,1,BSN,NL,P,20,,,1,13,0,0,,,,,
mokanjo01,1927,1,PHI,NL,OF,63,,,97,5,4,0,,,,,
moorebi02,1927,1,BOS,AL,C,42,,,75,30,7,0,2,,,,
mooreed01,1927,1,BSN,NL,2B,39,,,101,125,8,26,,,,,
mooreed01,1927,1,BSN,NL,3B,52,,,49,93,8,6,,,,,
mooreed01,1927,1,BSN,NL,OF,16,,,47,1,0,1,,,,,
mooreed01,1927,1,BSN,NL,SS,1,,,3,4,0,3,,,,,
moorera01,1927,1,CHA,AL,OF,4,,,8,1,0,0,,,,,
moorewi01,1927,1,NYA,AL,P,50,,,18,89,1,1,,,,,
morehra01,1927,1,NYA,AL,2B,53,,,101,175,16,27,,,,,
morrigu01,1927,1,BSN,NL,P,11,,,2,14,3,0,,,,,
morrijo04,1927,1,PIT,NL,P,21,,,0,6,1,1,,,,,
mossra01,1927,1,BRO,NL,P,1,,,0,1,0,0,,,,,
mostijo01,1927,1,CHA,AL,OF,6,,,5,1,1,0,,,,,
muellhe01,1927,1,NY1,NL,1B,1,,,17,1,0,3,,,,,
muellhe01,1927,1,NY1,NL,OF,56,,,100,1,6,0,,,,,
murrage01,1927,1,WS1,AL,P,7,,,0,0,0,0,,,,,
myattgl01,1927,1,CLE,AL,C,26,,,67,20,2,4,2,,,,
myerbu01,1927,1,WS1,AL,SS,15,,,29,41,5,9,,,,,
myerbu01,1927,2,BOS,AL,2B,1,,,1,4,0,2,,,,,
myerbu01,1927,2,BOS,AL,3B,14,,,17,26,3,3,,,,,
myerbu01,1927,2,BOS,AL,OF,10,,,20,2,1,0,,,,,
myerbu01,1927,2,BOS,AL,SS,101,,,238,311,35,64,,,,,
nehfar01,1927,1,CIN,NL,P,21,,,2,14,0,0,,,,,
nehfar01,1927,2,CHN,NL,P,8,,,1,5,0,0,,,,,
neisbe01,1927,1,CLE,AL,OF,29,,,83,5,2,0,,,,,
neisbe01,1927,2,CHA,AL,OF,21,,,36,2,3,1,,,,,
neunjo01,1927,1,DET,AL,1B,53,,,548,30,12,45,,,,,
neverer01,1927,1,SLA,AL,P,27,,,5,31,4,0,,,,,
nichoch01,1927,1,PIT,NL,P,8,,,0,6,0,0,,,,,
nixonal01,1927,1,PHI,NL,OF,44,,,121,3,4,0,,,,,
odonnha01,1927,1,PHI,NL,C,12,,,16,3,0,1,1,,,,
ofarrbo01,1927,1,SLN,NL,C,53,,,141,45,4,5,1,,,,
onealsk01,1927,1,PHI,NL,P,2,,,0,4,0,0,,,,,
oneilmi02,1927,1,WS1,AL,C,4,,,5,1,0,0,1,,,,
oneilmi02,1927,2,NY1,NL,C,16,,,48,14,2,2,1,,,,
oneilst01,1927,1,SLA,AL,C,60,,,180,57,4,8,4,,,,
onsloed01,1927,1,WS1,AL,1B,5,,,29,2,0,3,,,,,
orourfr01,1927,1,SLA,AL,1B,3,,,10,4,0,2,,,,,
orourfr01,1927,1,SLA,AL,2B,16,,,53,51,3,18,,,,,
orourfr01,1927,1,SLA,AL,3B,121,,,183,244,20,27,,,,,
orsater01,1927,1,SLN,NL,OF,26,,,56,3,5,2,,,,,
osborbo01,1927,1,CHN,NL,P,24,,,8,19,3,1,,,,,
ottme01,1927,1,NY1,NL,OF,32,,,52,2,1,1,,,,,
padgeer01,1927,1,CLE,AL,2B,4,,,4,2,0,0,,,,,
partrja01,1927,1,BRO,NL,2B,140,,,330,454,52,63,,,,,
paschbe01,1927,1,NYA,AL,OF,27,,,39,1,1,0,,,,,
patejo01,1927,1,PHA,AL,P,32,,,1,16,2,0,,,,,
peckiro01,1927,1,CHA,AL,SS,60,,,101,170,10,30,,,,,
peelho01,1927,1,SLN,NL,OF,1,,,0,0,0,0,,,,,
peeryre01,1927,1,PIT,NL,P,1,,,0,1,0,0,,,,,
pennohe01,1927,1,NYA,AL,P,34,,,4,45,1,2,,,,,
perkicy01,1927,1,PHA,AL,1B,1,,,1,0,0,0,,,,,
perkicy01,1927,1,PHA,AL,C,54,,,162,29,4,2,2,,,,
pettyje01,1927,1,BRO,NL,P,42,,,7,47,6,3,,,,,
picinva01,1927,1,CIN,NL,C,61,,,218,31,5,8,3,,,,
picked01,1927,1,CHN,NL,2B,1,,,1,2,0,0,,,,,
picked01,1927,1,CHN,NL,3B,49,,,60,71,13,9,,,,,
picked01,1927,1,CHN,NL,OF,1,,,0,0,0,0,,,,,
pinelba01,1927,1,CIN,NL,2B,5,,,9,14,0,2,,,,,
pinelba01,1927,1,CIN,NL,3B,15,,,11,19,1,1,,,,,
pinelba01,1927,1,CIN,NL,SS,9,,,13,21,1,2,,,,,
pipgrge01,1927,1,NYA,AL,P,29,,,6,33,1,1,,,,,
pippwa01,1927,1,CIN,NL,1B,114,,,1145,66,5,86,,,,,
pittipi01,1927,1,CIN,NL,2B,20,,,37,66,4,15,,,,,
pittipi01,1927,1,CIN,NL,3B,2,,,1,0,1,0,,,,,
pittipi01,1927,1,CIN,NL,SS,9,,,17,17,3,4,,,,,
plittno01,1927,1,BRO,NL,P,19,,,4,15,2,1,,,,,
plittno01,1927,2,NY1,NL,P,3,,,0,4,0,0,,,,,
pooleji01,1927,1,PHA,AL,1B,31,,,264,17,2,14,,,,,
portene01,1927,1,NY1,NL,P,1,,,0,0,1,0,,,,,
powerik01,1927,1,PHA,AL,P,11,,,2,6,1,0,,,,,
pruethu01,1927,1,PHI,NL,P,31,,,9,55,7,1,,,,,
purdypi01,1927,1,CIN,NL,OF,16,,,35,0,2,0,,,,,
quinnja01,1927,1,PHA,AL,P,34,,,4,47,0,2,,,,,
reesera01,1927,1,NY1,NL,1B,1,,,8,0,0,0,,,,,
reesera01,1927,1,NY1,NL,3B,64,,,50,126,17,14,,,,,
reesera01,1927,1,NY1,NL,OF,16,,,34,2,1,1,,,,,
reevebo01,1927,1,WS1,AL,2B,2,,,7,8,1,1,,,,,
reevebo01,1927,1,WS1,AL,3B,12,,,6,11,4,0,,,,,
reevebo01,1927,1,WS1,AL,SS,96,,,194,296,41,36,,,,,
reganbi01,1927,1,BOS,AL,2B,121,,,283,397,28,76,,,,,
reinhar01,1927,1,SLN,NL,1B,1,,,1,0,0,0,,,,,
reinhar01,1927,1,SLN,NL,P,21,,,2,13,0,3,,,,,
reynoca01,1927,1,CHA,AL,OF,13,,,37,1,0,0,,,,,
rhemfl01,1927,1,SLN,NL,P,27,,,2,27,1,0,,,,,
rhyneha01,1927,1,PIT,NL,2B,45,,,105,101,8,19,,,,,
rhyneha01,1927,1,PIT,NL,3B,10,,,8,14,0,1,,,,,
rhyneha01,1927,1,PIT,NL,SS,7,,,5,7,3,2,,,,,
riceha01,1927,1,SLA,AL,3B,7,,,4,11,3,2,,,,,
riceha01,1927,1,SLA,AL,OF,130,,,277,26,20,7,,,,,
ricesa01,1927,1,WS1,AL,OF,139,,,258,12,7,2,,,,,
richbla01,1927,1,BSN,NL,OF,110,,,233,10,12,0,,,,,
rigneto01,1927,1,BOS,AL,3B,4,,,4,3,0,1,,,,,
rigneto01,1927,1,BOS,AL,SS,1,,,4,2,0,1,,,,,
rigneto01,1927,2,WS1,AL,3B,6,,,4,9,1,1,,,,,
rigneto01,1927,2,WS1,AL,SS,32,,,65,93,12,21,,,,,
ringji01,1927,1,SLN,NL,P,13,,,2,12,2,1,,,,,
rixeyep01,1927,1,CIN,NL,P,34,,,4,50,1,1,,,,,
roberch01,1927,1,BSN,NL,P,28,,,3,28,1,1,,,,,
roettos01,1927,1,BRO,NL,OF,1,,,0,0,0,0,,,,,
roettwa01,1927,1,SLN,NL,OF,3,,,2,0,2,0,,,,,
rogelbi01,1927,1,BOS,AL,2B,2,,,2,4,0,2,,,,,
rogelbi01,1927,1,BOS,AL,3B,53,,,49,123,6,8,,,,,
rogelbi01,1927,1,BOS,AL,OF,2,,,1,0,0,0,,,,,
rollire01,1927,1,BOS,AL,1B,10,,,61,3,0,8,,,,,
rollire01,1927,1,BOS,AL,2B,2,,,5,6,0,3,,,,,
rollire01,1927,1,BOS,AL,3B,44,,,39,66,7,2,,,,,
rommeed01,1927,1,PHA,AL,P,30,,,16,44,0,5,,,,,
rootch01,1927,1,CHN,NL,P,48,,,6,49,2,2,,,,,
rothrja01,1927,1,BOS,AL,1B,13,,,121,12,3,10,,,,,
rothrja01,1927,1,BOS,AL,2B,36,,,78,104,9,19,,,,,
rothrja01,1927,1,BOS,AL,3B,20,,,24,45,3,6,,,,,
rothrja01,1927,1,BOS,AL,SS,40,,,100,123,11,28,,,,,
roushed01,1927,1,NY1,NL,OF,138,,,327,19,9,4,,,,,
roylu01,1927,1,CHN,NL,P,11,,,0,6,2,1,,,,,
rublear01,1927,1,DET,AL,OF,43,,,62,3,2,2,,,,,
rudoldi01,1927,1,BSN,NL,P,1,,,0,0,0,0,,,,,
ruelmu01,1927,1,WS1,AL,C,128,,,495,100,7,8,2,,,,
ruethdu01,1927,1,NYA,AL,P,27,,,7,47,0,2,,,,,
ruffire01,1927,1,BOS,AL,P,26,,,8,36,1,1,,,,,
russeja01,1927,1,BOS,AL,P,34,,,13,44,6,1,,,,,
ruthba01,1927,1,NYA,AL,OF,151,,,328,14,13,4,,,,,
sandhe01,1927,1,PHI,NL,3B,58,,,43,105,5,10,,,,,
sandhe01,1927,1,PHI,NL,SS,86,,,201,247,24,36,,,,,
saundru01,1927,1,PHA,AL,OF,4,,,8,1,2,0,,,,,
schalra01,1927,1,CHA,AL,C,15,,,24,8,0,1,0,,,,
schanbo01,1927,1,SLN,NL,C,3,,,3,1,0,0,0,,,,
schanwa01,1927,1,SLA,AL,C,75,,,213,73,7,10,9,,,,
schubhe01,1927,1,SLN,NL,SS,65,,,120,192,29,36,,,,,
schulfr02,1927,1,SLA,AL,OF,49,,,117,3,11,0,,,,,
schuljo04,1927,1,SLN,NL,C,59,,,172,45,10,6,6,,,,
scottja01,1927,1,PHI,NL,P,48,,,7,51,3,1,,,,,
scottpe01,1927,1,CHN,NL,OF,36,,,70,3,1,1,,,,,
seweljo01,1927,1,CLE,AL,SS,153,,,361,480,33,80,,,,,
sewellu01,1927,1,CLE,AL,C,126,,,402,119,20,14,7,,,,
shanewa01,1927,1,BOS,AL,1B,1,,,11,3,1,2,,,,,
shanewa01,1927,1,BOS,AL,OF,108,,,220,13,11,1,,,,,
shautjo01,1927,1,CLE,AL,P,45,,,15,45,0,2,,,,,
shawkbo01,1927,1,NYA,AL,P,19,,,3,11,1,0,,,,,
sheame01,1927,1,DET,AL,C,31,,,94,17,6,1,3,,,,
sheelea01,1927,1,CHA,AL,1B,36,,,315,15,6,25,,,,,
sherdbi01,1927,1,SLN,NL,P,39,,,3,36,5,5,,,,,
shockur01,1927,1,NYA,AL,P,31,,,10,42,1,2,,,,,
sickied01,1927,1,PIT,NL,2B,5,,,6,8,0,1,,,,,
simmoal01,1927,1,PHA,AL,OF,105,,,247,10,4,2,,,,,
sislege01,1927,1,SLA,AL,1B,149,,,1374,131,24,138,,,,,
smithbo02,1927,1,BSN,NL,P,41,,,22,63,3,3,,,,,
smithea02,1927,1,PIT,NL,C,61,,,187,32,3,2,7,,,,
smithge03,1927,1,DET,AL,P,29,,,4,15,3,0,,,,,
smithja03,1927,1,BSN,NL,OF,48,,,106,7,6,1,,,,,
smithre05,1927,1,NY1,NL,C,1,,,1,0,0,0,0,,,,
smithru01,1927,1,DET,AL,P,1,,,0,1,0,0,,,,,
smithsh01,1927,1,CLE,AL,P,11,,,5,10,1,0,,,,,
snydefr01,1927,1,SLN,NL,C,62,,,174,37,4,5,0,,,,
sommeru01,1927,1,BOS,AL,P,7,,,0,7,0,0,,,,,
songedo01,1927,1,PIT,NL,P,2,,,0,1,0,0,,,,,
songedo01,1927,2,NY1,NL,P,22,,,6,14,0,1,,,,,
southbi01,1927,1,SLN,NL,OF,83,,,153,6,5,2,,,,,
spalddi01,1927,1,PHI,NL,OF,113,,,250,7,2,1,,,,,
speaktr01,1927,1,WS1,AL,1B,17,,,145,12,2,18,,,,,
speaktr01,1927,1,WS1,AL,OF,120,,,278,12,10,5,,,,,
spencro01,1927,1,PIT,NL,C,34,,,98,15,3,2,4,,,,
spurgfr01,1927,1,CLE,AL,2B,52,,,124,150,18,28,,,,,
statzji01,1927,1,BRO,NL,2B,1,,,0,1,0,0,,,,,
statzji01,1927,1,BRO,NL,OF,122,,,371,14,4,5,,,,,
stephri01,1927,1,CHN,NL,3B,6,,,12,7,2,2,,,,,
stephri01,1927,1,CHN,NL,OF,146,,,297,18,8,5,,,,,
stewafr01,1927,1,CHA,AL,P,1,,,1,3,0,0,,,,,
stewale01,1927,1,SLA,AL,P,27,,,7,45,0,2,,,,,
stewast01,1927,1,WS1,AL,2B,37,,,61,94,10,15,,,,,
stewast01,1927,1,WS1,AL,3B,2,,,0,1,0,0,,,,,
stoneli01,1927,1,DET,AL,P,38,,,5,47,3,2,,,,,
sturdgu01,1927,1,SLA,AL,1B,5,,,35,2,1,2,,,,,
sukefcl01,1927,1,CIN,NL,C,24,,,52,12,2,1,1,,,,
summaho01,1927,1,CLE,AL,OF,145,,,242,12,12,3,,,,,
sweetle01,1927,1,PHI,NL,P,21,,,7,43,1,3,,,,,
taberle01,1927,1,PHI,NL,P,3,,,1,1,0,0,,,,,
tarbear01,1927,1,BOS,AL,OF,27,,,30,4,2,0,,,,,
tatebe01,1927,1,WS1,AL,C,39,,,148,24,4,4,0,,,,
tavenja01,1927,1,DET,AL,SS,114,,,246,356,33,79,,,,,
tayloza02,1927,1,BSN,NL,C,27,,,137,28,2,3,2,,,,
tayloza02,1927,2,NY1,NL,C,81,,,267,51,9,8,6,,,,
terrybi01,1927,1,NY1,NL,1B,150,,,1621,105,12,135,,,,,
theveto01,1927,1,SLN,NL,SS,59,,,111,199,18,38,,,,,
thomafa01,1927,1,NY1,NL,P,9,,,0,1,0,0,,,,,
thomahe01,1927,1,BSN,NL,2B,17,,,27,42,2,7,,,,,
thomahe01,1927,1,BSN,NL,SS,2,,,0,1,0,0,,,,,
thomahe01,1927,2,NY1,NL,OF,3,,,9,0,1,0,,,,,
thomahe01,1927,2,NY1,NL,SS,1,,,0,1,0,0,,,,,
thomamy01,1927,1,NYA,AL,P,21,,,4,22,1,2,,,,,
thomato02,1927,1,CHA,AL,P,40,,,6,55,2,4,,,,,
thompfr03,1927,1,PHI,NL,2B,153,,,424,485,35,97,,,,,
thurssl01,1927,1,WS1,AL,P,29,,,12,46,4,4,,,,,
tobinja01,1927,1,BOS,AL,OF,93,,,152,10,9,4,,,,,
todtph01,1927,1,BOS,AL,1B,139,,,1401,112,13,121,,,,,
tolsoch01,1927,1,CHN,NL,1B,8,,,74,5,0,3,,,,,
toporsp01,1927,1,SLN,NL,1B,1,,,9,1,1,1,,,,,
toporsp01,1927,1,SLN,NL,2B,2,,,3,2,0,1,,,,,
toporsp01,1927,1,SLN,NL,3B,54,,,49,95,3,8,,,,,
toporsp01,1927,1,SLN,NL,SS,27,,,37,62,9,13,,,,,
traynpi01,1927,1,PIT,NL,3B,143,,,212,265,19,23,,,,,
traynpi01,1927,1,PIT,NL,SS,9,,,13,28,1,2,,,,,
trempov01,1927,1,BRO,NL,OF,18,,,13,2,0,0,,,,,
tuckeol01,1927,1,WS1,AL,OF,5,,,9,0,0,0,,,,,
tysonty01,1927,1,NY1,NL,OF,41,,,73,5,6,1,,,,,
uhlege01,1927,1,CLE,AL,P,25,,,6,31,1,3,,,,,
ulricdu01,1927,1,PHI,NL,P,32,,,12,29,0,1,,,,,
underwi01,1927,1,CLE,AL,P,4,,,0,2,0,0,,,,,
urbanlu01,1927,1,BSN,NL,C,34,,,59,30,5,1,2,,,,
ussatdu01,1927,1,CLE,AL,3B,4,,,5,6,0,1,,,,,
vanalcl01,1927,1,WS1,AL,P,2,,,0,0,0,0,,,,,
vanceda01,1927,1,BRO,NL,P,34,,,14,42,3,2,,,,,
vangiel01,1927,1,SLA,AL,P,44,,,9,32,2,0,,,,,
walberu01,1927,1,PHA,AL,P,46,,,2,62,6,0,,,,,
walkebi01,1927,1,NY1,NL,P,3,,,0,0,0,0,,,,,
walkecu01,1927,1,CIN,NL,OF,141,,,316,15,15,8,,,,,
walkuji01,1927,1,DET,AL,P,2,,,0,1,0,0,,,,,
walshau02,1927,1,PHI,NL,P,1,,,0,1,0,1,,,,,
wanerll01,1927,1,PIT,NL,2B,1,,,1,0,0,0,,,,,
wanerll01,1927,1,PIT,NL,OF,150,,,396,9,10,0,,,,,
wanerpa01,1927,1,PIT,NL,1B,14,,,104,5,3,8,,,,,
wanerpa01,1927,1,PIT,NL,OF,143,,,326,20,7,4,,,,,
wannipe01,1927,1,BOS,AL,SS,15,,,27,46,9,11,,,,,
wannipe01,1927,2,CIN,NL,SS,28,,,61,100,8,21,,,,,
wardaa01,1927,1,CHA,AL,2B,139,,,275,437,27,66,,,,,
wardaa01,1927,1,CHA,AL,3B,6,,,8,13,0,0,,,,,
warneja01,1927,1,DET,AL,3B,138,,,156,277,24,34,,,,,
waybo01,1927,1,CHA,AL,2B,1,,,1,0,0,0,,,,,
webbea01,1927,1,CHN,NL,OF,86,,,171,14,8,5,,,,,
weinele01,1927,1,CHN,NL,P,5,,,3,2,1,0,,,,,
welchfr01,1927,1,BOS,AL,OF,6,,,9,3,0,1,,,,,
welchjo01,1927,1,CHN,NL,P,1,,,0,0,0,0,,,,,
wellsed01,1927,1,DET,AL,P,8,,,1,8,1,0,,,,,
welshji01,1927,1,BSN,NL,1B,1,,,4,0,0,0,,,,,
welshji01,1927,1,BSN,NL,OF,129,,,377,24,13,6,,,,,
welzeto01,1927,1,BOS,AL,P,37,,,3,45,2,4,,,,,
weraju01,1927,1,NYA,AL,3B,19,,,17,15,0,0,,,,,
wertsjo01,1927,1,BSN,NL,P,42,,,8,32,3,1,,,,,
westsa01,1927,1,WS1,AL,OF,18,,,28,3,2,0,,,,,
wetzebu01,1927,1,PHA,AL,P,2,,,0,2,0,1,,,,,
wheatza01,1927,1,PHA,AL,OF,62,,,105,8,2,1,,,,,
whiteea01,1927,1,DET,AL,P,41,,,5,47,7,3,,,,,
whiteja02,1927,1,CIN,NL,2B,3,,,3,5,0,1,,,,,
whiteja02,1927,1,CIN,NL,SS,2,,,0,0,0,0,,,,,
wilkeha01,1927,1,CHN,NL,3B,3,,,2,5,0,0,,,,,
willicy01,1927,1,PHI,NL,OF,130,,,241,22,8,8,,,,,
willike01,1927,1,SLA,AL,OF,113,,,260,15,10,4,,,,,
willile02,1927,1,PHA,AL,P,15,,,2,11,0,0,,,,,
willocl01,1927,1,PHI,NL,P,35,,,4,19,1,2,,,,,
willski01,1927,1,CHA,AL,OF,2,,,6,0,0,0,,,,,
wilsoha01,1927,1,CHN,NL,OF,146,,,400,13,14,3,,,,,
wilsoji01,1927,1,PHI,NL,C,124,,,377,82,12,12,10,,,,
wilsojo02,1927,1,BOS,AL,P,5,,,0,5,1,0,,,,,
wiltsha01,1927,1,BOS,AL,P,36,,,12,63,5,1,,,,,
wingaer01,1927,1,SLA,AL,P,38,,,14,45,3,1,,,,,
wingfte01,1927,1,BOS,AL,P,20,,,6,30,1,3,,,,,
wingoal01,1927,1,DET,AL,OF,34,,,43,6,6,2,,,,,
wolfra01,1927,1,CIN,NL,1B,1,,,3,0,0,0,,,,,
woodala01,1927,1,DET,AL,C,86,,,265,72,1,6,4,,,,
wrighgl01,1927,1,PIT,NL,SS,143,,,296,430,45,82,,,,,
wrighji01,1927,1,SLA,AL,P,2,,,1,1,0,0,,,,,
wrighru01,1927,1,PHI,NL,1B,136,,,1268,90,15,114,,,,,
wrighru01,1927,1,PHI,NL,2B,1,,,0,0,0,0,,,,,
wrighru01,1927,1,PHI,NL,3B,1,,,0,0,0,0,,,,,
ydeem01,1927,1,PIT,NL,P,9,,,2,11,1,0,,,,,
yerkeca01,1927,1,PHA,AL,P,1,,,0,2,0,0,,,,,
yoterel01,1927,1,CHN,NL,3B,11,,,4,14,1,0,,,,,
zachato01,1927,1,SLA,AL,P,13,,,3,17,1,2,,,,,
zachato01,1927,2,WS1,AL,P,15,,,0,15,1,1,,,,,
zitzmbi01,1927,1,CIN,NL,3B,3,,,2,5,2,0,,,,,
zitzmbi01,1927,1,CIN,NL,OF,60,,,135,2,6,0,,,,,
zitzmbi01,1927,1,CIN,NL,SS,8,,,12,17,3,0,,,,,
adamssp01,1928,1,PIT,NL,2B,107,,,265,343,18,54,,,,,
adamssp01,1928,1,PIT,NL,OF,1,,,0,0,0,0,,,,,
adamssp01,1928,1,PIT,NL,SS,27,,,52,97,1,14,,,,,
adkingr01,1928,1,CHA,AL,P,36,,,8,51,4,2,,,,,
aldrivi01,1928,1,NY1,NL,P,22,,,4,24,0,2,,,,,
alexape01,1928,1,SLN,NL,P,34,,,4,57,0,3,,,,,
allenet01,1928,1,CIN,NL,OF,129,,,348,12,7,4,,,,,
applepe01,1928,1,CIN,NL,OF,1,,,0,0,0,0,,,,,
applepe01,1928,1,CIN,NL,P,31,,,3,28,0,3,,,,,
asbjoca01,1928,1,BOS,AL,C,6,,,8,3,1,0,0,,,,
ashke01,1928,1,CIN,NL,P,8,,,0,10,0,0,,,,,
autrych02,1928,1,CLE,AL,C,18,,,61,8,2,3,0,,,,
baeched01,1928,1,PHI,NL,P,9,,,0,8,0,0,,,,,
ballepe01,1928,1,WS1,AL,3B,3,,,1,8,0,1,,,,,
bancrda01,1928,1,BRO,NL,SS,149,,,350,484,46,66,,,,,
barnach01,1928,1,CHA,AL,P,7,,,2,5,0,0,,,,,
barnere01,1928,1,WS1,AL,OF,104,,,255,16,6,2,,,,,
barnevi01,1928,1,NY1,NL,P,10,,,0,12,2,1,,,,,
barnevi01,1928,2,BSN,NL,P,16,,,2,12,1,0,,,,,
barnhcl01,1928,1,PIT,NL,3B,1,,,0,0,0,0,,,,,
barnhcl01,1928,1,PIT,NL,OF,48,,,96,3,3,0,,,,,
barnhle01,1928,1,CLE,AL,P,2,,,0,0,0,0,,,,,
barrebi02,1928,1,CHA,AL,2B,25,,,50,55,4,7,,,,,
barrebi02,1928,1,CHA,AL,OF,37,,,72,7,1,0,,,,,
bartedi01,1928,1,PIT,NL,2B,39,,,106,118,6,26,,,,,
bartedi01,1928,1,PIT,NL,3B,1,,,0,0,0,0,,,,,
bartedi01,1928,1,PIT,NL,SS,27,,,52,81,10,14,,,,,
barthle01,1928,1,PIT,NL,P,6,,,0,5,1,1,,,,,
baynebi01,1928,1,CLE,AL,P,37,,,5,32,3,3,,,,,
beckbo01,1928,1,SLA,AL,P,16,,,0,11,1,2,,,,,
beckcl01,1928,1,CHN,NL,2B,1,,,5,4,0,1,,,,,
beckcl01,1928,1,CHN,NL,3B,87,,,74,156,10,24,,,,,
beckcl01,1928,1,CHN,NL,SS,47,,,88,139,8,28,,,,,
beckmji01,1928,1,CIN,NL,P,6,,,0,2,0,1,,,,,
bellle01,1928,1,BSN,NL,3B,153,,,177,314,27,37,,,,,
bengera01,1928,1,PHI,NL,P,40,,,4,39,1,3,,,,,
bengobe01,1928,1,NYA,AL,C,58,,,206,37,2,7,2,,,,
bennefr01,1928,1,BOS,AL,P,1,,,0,1,0,0,,,,,
bennefr02,1928,1,SLA,AL,OF,1,,,2,0,0,0,,,,,
bentola01,1928,1,NY1,NL,P,42,,,15,69,1,5,,,,,
bergmo01,1928,1,CHA,AL,C,73,,,256,52,3,8,5,,,,
berrych02,1928,1,BOS,AL,C,63,,,153,34,8,2,0,,,,
bettela01,1928,1,SLA,AL,3B,41,,,38,68,6,4,,,,,
bettela01,1928,1,SLA,AL,C,1,,,4,0,0,0,1,,,,
bettela01,1928,1,SLA,AL,OF,2,,,0,0,0,0,,,,,
billijo02,1928,1,DET,AL,P,21,,,5,22,1,1,,,,,
bishoma01,1928,1,PHA,AL,2B,125,,,284,371,15,62,,,,,
bissode01,1928,1,BRO,NL,1B,155,,,1482,77,20,95,,,,,
blackge02,1928,1,CHA,AL,OF,20,,,40,1,2,0,,,,,
bladera01,1928,1,SLN,NL,OF,19,,,34,1,1,1,,,,,
blaehge01,1928,1,SLA,AL,P,38,,,13,70,6,2,,,,,
blakesh01,1928,1,CHN,NL,P,34,,,4,48,3,3,,,,,
blankho01,1928,1,PIT,NL,P,5,,,1,8,0,0,,,,,
blankte01,1928,1,CHA,AL,P,27,,,2,31,1,3,,,,,
bluegos01,1928,1,WS1,AL,2B,1,,,0,0,0,0,,,,,
bluegos01,1928,1,WS1,AL,3B,144,,,150,330,20,34,,,,,
bluelu01,1928,1,SLA,AL,1B,154,,,1472,107,17,121,,,,,
boggsra01,1928,1,BSN,NL,P,4,,,0,1,0,0,,,,,
boleyjo01,1928,1,PHA,AL,SS,132,,,244,320,30,51,,,,,
boltoce01,1928,1,CLE,AL,1B,4,,,41,1,2,3,,,,,
boolal01,1928,1,WS1,AL,C,2,,,8,2,0,0,0,,,,
bossha01,1928,1,WS1,AL,1B,5,,,32,0,1,2,,,,,
bottoji01,1928,1,SLN,NL,1B,148,,,1454,52,20,113,,,,,
bradlhe01,1928,1,BOS,AL,P,15,,,2,17,0,0,,,,,
brameer01,1928,1,PIT,NL,P,24,,,2,18,1,0,,,,,
branded01,1928,1,BSN,NL,P,38,,,3,61,0,3,,,,,
brannot01,1928,1,SLA,AL,2B,135,,,272,434,26,74,,,,,
braxtga01,1928,1,WS1,AL,P,38,,,9,50,3,2,,,,,
bressru01,1928,1,BRO,NL,OF,137,,,254,7,4,0,,,,,
brickfr01,1928,1,PIT,NL,OF,50,,,107,6,5,1,,,,,
browncl01,1928,1,CLE,AL,P,2,,,2,3,0,0,,,,,
browned02,1928,1,BSN,NL,1B,1,,,7,0,0,0,,,,,
browned02,1928,1,BSN,NL,OF,129,,,302,6,13,3,,,,,
brownju01,1928,1,CLE,AL,P,5,,,1,1,0,0,,,,,
brownll01,1928,1,WS1,AL,P,27,,,10,36,0,2,,,,,
buckega01,1928,1,CLE,AL,P,9,,,1,7,0,1,,,,,
buckega01,1928,2,NY1,NL,P,1,,,0,1,0,0,,,,,
burkebo01,1928,1,WS1,AL,P,26,,,5,19,1,1,,,,,
burnejo01,1928,1,CLE,AL,SS,2,,,6,7,2,3,,,,,
burnsge02,1928,1,CLE,AL,1B,53,,,470,38,8,44,,,,,
burnsge02,1928,2,NYA,AL,1B,2,,,7,0,0,0,,,,,
burrudi01,1928,1,BSN,NL,1B,32,,,286,15,7,29,,,,,
burwebi01,1928,1,PIT,NL,P,4,,,1,8,1,0,,,,,
