playerid,yearid,stint,teamid,lgid,wins,losses,games,gamesstarted,cg,sho,sv,ipouts,hits,er,hr,bb,so,baopp,era,ibb,wp,hbp,balks,bfp,gf,runs,sh,sf,gidp
shortch02,1963,1,PHI,NL,9,12,38,27,6,3,0,594,185,65,12,69,160,0.24,2.95,6,8,3,4,829,3,77,,,
siebldw01,1963,1,MIN,AL,2,1,7,5,2,0,0,116,25,12,6,12,22,0.18,2.79,0,1,1,0,150,0,13,,,
simmocu01,1963,1,SLN,NL,15,9,32,32,11,6,0,698,209,64,13,48,127,0.23,2.48,3,3,6,0,942,0,82,,,
siskto01,1963,1,PIT,NL,1,3,57,4,1,0,1,324,85,35,6,45,73,0.22,2.92,10,6,1,0,436,13,42,,,
smithja04,1963,1,LAN,NL,0,0,4,0,0,0,0,25,10,7,2,2,5,0.3,7.56,0,3,2,0,39,1,7,,,
smithpe01,1963,1,BOS,AL,0,0,6,1,0,0,0,45,11,6,2,6,6,0.21,3.6,2,0,0,0,60,2,6,,,
smithwi02,1963,1,DET,AL,1,0,11,2,0,0,2,65,24,11,2,13,16,0.3,4.57,2,0,0,1,99,4,13,,,
spahnwa01,1963,1,ML1,NL,23,7,33,33,22,7,0,779,241,75,23,49,102,0.24,2.6,4,4,0,0,1037,0,85,,,
sprinja01,1963,1,LAA,AL,3,0,45,0,0,0,2,115,40,13,3,9,13,0.26,3.05,0,0,0,1,161,17,18,,,
staffbi01,1963,1,NYA,AL,4,8,28,14,0,0,3,269,104,60,16,42,52,0.28,6.02,3,2,3,0,413,7,64,,,
stalltr01,1963,1,NYN,NL,6,17,39,23,5,0,1,464,156,81,23,77,110,0.26,4.71,6,6,1,4,684,7,89,,,
staneal01,1963,1,SFN,NL,0,0,11,0,0,0,0,40,10,7,1,12,5,0.21,4.73,2,1,0,0,61,4,7,,,
stangle01,1963,1,MIN,AL,12,5,32,20,7,2,0,494,145,48,21,43,100,0.23,2.62,1,10,0,1,674,2,53,,,
starrhe01,1963,1,BAL,AL,0,1,18,0,0,0,0,78,26,10,1,7,13,0.27,3.46,0,1,2,0,109,9,10,,,
stenhda01,1963,1,WS2,AL,3,9,16,16,2,1,0,261,90,44,12,45,47,0.26,4.55,2,0,1,0,397,0,46,,,
stephje01,1963,1,BOS,AL,0,0,1,1,0,0,0,7,5,2,0,2,3,0.55,7.71,0,1,0,0,13,0,2,,,
stigmdi01,1963,1,MIN,AL,15,15,33,33,15,3,0,723,210,87,32,81,193,0.23,3.25,2,10,0,0,998,0,90,,,
stockwe01,1963,1,BAL,AL,7,0,47,0,0,0,1,226,69,33,11,31,55,0.24,3.94,7,0,0,0,319,16,41,,,
stonede01,1963,1,BAL,AL,1,2,17,0,0,0,1,58,23,11,0,10,12,0.3,5.12,2,1,0,0,89,8,11,,,
sturdto01,1963,1,PIT,NL,0,0,3,0,0,0,0,25,8,6,1,4,6,0.26,6.48,0,1,0,2,36,1,6,,,
sturdto01,1963,2,DET,AL,1,2,28,0,0,0,2,165,43,23,7,24,36,0.22,3.76,2,2,1,0,231,15,26,,,
sturdto01,1963,3,KC1,AL,1,2,17,3,0,0,0,159,47,22,3,17,26,0.23,3.74,2,3,1,0,219,4,24,,,
sullifr01,1963,1,MIN,AL,0,1,10,0,0,0,1,33,15,7,1,4,2,0.34,5.73,1,0,0,0,49,3,7,,,
talbofr01,1963,1,CHA,AL,0,0,1,0,0,0,0,9,2,1,0,4,2,0.22,3,0,0,0,0,13,0,1,,,
tayloro01,1963,1,SLN,NL,9,7,54,9,2,0,11,400,119,42,10,30,91,0.24,2.84,6,3,4,1,540,22,44,,,
terryra01,1963,1,NYA,AL,17,15,40,37,18,3,1,804,246,96,29,39,114,0.24,3.22,1,1,4,0,1074,2,103,,,
thiesda01,1963,1,KC1,AL,0,1,9,2,0,0,0,76,26,13,2,12,9,0.27,4.62,0,1,2,0,110,3,15,,,
tiefebo01,1963,1,ML1,NL,1,1,12,0,0,0,2,89,20,4,1,4,22,0.19,1.21,0,1,0,0,110,11,4,,,
tothpa01,1963,1,CHN,NL,5,9,27,14,3,2,0,392,115,45,9,35,66,0.24,3.1,3,2,2,1,533,2,50,,,
tsitojo01,1963,1,CIN,NL,12,8,30,21,8,3,0,573,167,67,20,38,113,0.23,3.16,1,10,11,4,778,2,73,,,
turlebo01,1963,1,LAA,AL,2,7,19,12,3,2,0,262,71,32,5,51,70,0.22,3.3,6,2,2,0,381,0,41,,,
turlebo01,1963,2,BOS,AL,1,4,11,7,0,0,0,124,42,28,6,28,35,0.25,6.1,0,1,1,0,194,2,28,,,
umbriji01,1963,1,HOU,NL,4,3,35,3,0,0,0,228,52,22,6,21,48,0.19,2.61,2,2,1,1,297,12,23,,,
vealebo01,1963,1,PIT,NL,5,2,34,7,3,2,3,233,59,9,1,40,68,0.21,1.04,2,5,1,1,321,10,15,,,
walkeje01,1963,1,CLE,AL,6,6,39,2,0,0,1,264,92,48,15,36,41,0.26,4.91,6,2,2,0,392,13,53,,,
warneja02,1963,1,CHN,NL,0,1,8,0,0,0,0,68,21,7,1,8,7,0.25,2.78,2,0,0,0,91,4,7,,,
washbra01,1963,1,SLN,NL,5,3,11,11,4,2,0,193,50,22,5,14,47,0.21,3.08,0,0,1,1,252,0,25,,,
wickeda01,1963,1,KC1,AL,12,15,38,34,4,1,1,713,244,108,21,79,118,0.26,4.09,2,5,9,2,1020,2,116,,,
wilheho01,1963,1,CHA,AL,5,8,55,3,0,0,21,409,106,40,8,30,111,0.21,2.64,1,4,4,0,545,40,47,,,
willeca01,1963,1,NYN,NL,9,14,30,28,7,4,0,549,149,63,24,69,101,0.22,3.1,2,7,4,1,755,1,74,,,
willhni01,1963,1,LAN,NL,2,3,8,8,1,1,0,114,44,16,5,10,28,0.28,3.79,2,1,0,4,165,0,19,,,
willida04,1963,1,KC1,AL,0,2,25,0,0,0,1,134,46,25,3,25,47,0.26,5.04,3,0,4,0,207,6,28,,,
willido02,1963,1,MIN,AL,0,0,3,0,0,0,0,13,8,5,1,6,2,0.38,10.38,0,1,0,0,27,0,5,,,
willist02,1963,1,NYA,AL,9,8,29,21,6,1,0,438,137,52,7,57,98,0.24,3.21,1,6,6,0,624,5,59,,,
wilsoea01,1963,1,BOS,AL,11,16,37,34,6,3,0,632,184,88,18,105,123,0.23,3.76,4,21,1,0,908,3,99,,,
woodeha01,1963,1,HOU,NL,11,9,55,0,0,0,10,342,75,25,3,42,94,0.18,1.97,6,8,6,1,466,39,29,,,
woodwi01,1963,1,BOS,AL,0,5,25,6,0,0,0,194,67,27,10,13,28,0.27,3.76,1,2,3,1,271,11,35,,,
worthal01,1963,1,CIN,NL,4,4,50,0,0,0,10,244,75,27,6,31,55,0.24,2.99,3,2,3,1,345,32,34,,,
wyattjo02,1963,1,KC1,AL,6,4,63,0,0,0,21,276,83,32,12,43,81,0.23,3.13,2,7,0,1,401,53,37,,,
wynnea01,1963,1,CLE,AL,1,2,20,5,1,0,1,166,50,14,2,15,29,0.25,2.28,3,0,0,0,223,7,14,,,
yellela01,1963,1,HOU,NL,0,0,1,1,0,0,0,15,7,2,0,1,3,0.28,3.6,0,0,0,0,27,0,4,,,
zachach02,1963,1,HOU,NL,2,2,22,7,0,0,0,171,62,31,5,22,42,0.27,4.89,0,2,3,1,258,12,38,,,
zannido01,1963,1,CHA,AL,0,0,5,0,0,0,0,13,5,4,1,4,2,0.29,8.31,0,0,0,0,21,2,4,,,
zannido01,1963,2,CIN,NL,1,1,31,1,0,0,5,129,39,20,2,21,40,0.24,4.19,3,2,4,0,189,16,22,,,
abernte02,1964,1,CLE,AL,2,6,53,0,0,0,11,218,66,35,5,46,57,0.24,4.33,5,1,2,0,321,27,40,,,
acklefr01,1964,1,CHA,AL,0,0,3,2,0,0,0,19,10,6,2,4,6,0.34,8.53,0,0,0,0,33,1,6,,,
aguirha01,1964,1,DET,AL,5,10,32,27,3,0,1,485,134,68,15,59,88,0.22,3.79,4,2,8,2,678,1,76,,,
akerja01,1964,1,KC1,AL,0,1,9,0,0,0,0,49,17,16,6,10,7,0.26,8.82,1,0,6,0,80,1,18,,,
andercr01,1964,1,NYN,NL,0,1,4,1,0,0,0,39,21,8,0,3,5,0.38,5.54,0,0,0,0,61,1,9,,,
arrigge01,1964,1,MIN,AL,7,4,41,12,2,1,1,316,97,45,11,45,96,0.24,3.84,3,5,2,0,454,12,48,,,
bakenda01,1964,1,SLN,NL,0,0,2,0,0,0,0,9,9,2,1,1,0,0.47,6,0,0,0,0,20,2,6,,,
baldsja01,1964,1,PHI,NL,6,9,71,0,0,0,21,355,111,41,8,40,96,0.24,3.12,7,9,3,0,507,51,50,,,
barbest01,1964,1,BAL,AL,9,13,36,26,4,0,1,471,144,67,15,81,118,0.24,3.84,5,7,7,0,679,2,72,,,
baumafr01,1964,1,CHA,AL,0,3,22,0,0,0,1,96,40,22,4,16,19,0.32,6.19,8,0,0,0,147,6,22,,,
bautaed01,1964,1,NYN,NL,0,2,8,0,0,0,1,30,17,6,1,3,3,0.39,5.4,1,0,0,0,47,3,6,,,
bearnla01,1964,1,NYN,NL,5,5,44,1,0,0,3,234,79,36,6,38,31,0.27,4.15,1,3,2,0,343,20,38,,,
belinbo01,1964,1,LAA,AL,9,8,23,22,4,1,0,406,120,43,8,49,91,0.24,2.86,5,10,6,1,559,0,45,,,
bellga01,1964,1,CLE,AL,8,6,56,2,0,0,4,318,106,51,15,53,89,0.26,4.33,5,6,4,0,471,28,56,,,
benneda01,1964,1,PHI,NL,0,0,1,0,0,0,0,3,2,1,0,0,1,0.4,9,0,1,0,0,5,1,1,,,
bennede01,1964,1,PHI,NL,12,14,41,32,7,2,1,624,222,85,23,58,125,0.28,3.68,8,6,5,0,881,4,92,,,
bertafr01,1964,1,BAL,AL,1,0,6,4,1,1,0,78,18,8,3,13,18,0.19,2.77,1,0,0,0,108,1,8,,,
blasiwa01,1964,1,ML1,NL,9,5,28,13,3,1,2,350,113,55,15,51,70,0.25,4.24,2,6,0,0,494,5,58,,,
blassst01,1964,1,PIT,NL,5,8,24,13,3,1,0,314,107,47,9,45,67,0.26,4.04,5,10,1,0,458,2,52,,,
bolinbo01,1964,1,SFN,NL,6,9,38,23,5,3,1,524,143,63,16,77,146,0.22,3.25,3,5,10,1,743,4,71,,,
boozejo01,1964,1,PHI,NL,3,4,22,3,0,0,2,181,64,34,6,18,51,0.27,5.07,2,1,2,0,258,9,37,,,
borkfr01,1964,1,PIT,NL,2,2,33,2,0,0,2,126,51,19,6,11,31,0.29,4.07,3,0,1,2,185,10,22,,,
bosweda01,1964,1,MIN,AL,2,0,4,4,0,0,0,70,21,11,4,12,25,0.23,4.24,1,1,0,0,101,0,11,,,
bouldca01,1964,1,WS2,AL,0,3,9,3,0,0,0,75,30,15,2,11,12,0.29,5.4,2,2,2,0,118,1,20,,,
boutoji01,1964,1,NYA,AL,18,13,38,37,11,4,0,814,227,91,32,60,125,0.22,3.02,4,5,6,0,1086,1,100,,,
bowsfte01,1964,1,KC1,AL,4,7,50,9,2,1,0,356,135,54,12,31,45,0.28,4.1,4,3,4,1,523,14,63,,,
bradedo01,1964,1,HOU,NL,0,2,3,1,0,0,0,7,6,5,0,3,2,0.42,19.29,1,1,0,0,18,1,7,,,
braunjo01,1964,1,ML1,NL,0,0,1,0,0,0,0,6,2,0,0,1,1,0.28,0,0,0,0,0,9,0,0,,,
breweji01,1964,1,LAN,NL,4,3,34,5,1,1,1,279,79,31,5,25,63,0.23,3,5,3,0,0,374,11,33,,,
bridgma01,1964,1,WS2,AL,0,3,17,0,0,0,2,90,37,19,3,17,16,0.3,5.7,2,0,0,1,141,7,22,,,
brogler01,1964,1,SLN,NL,3,5,11,11,3,1,0,208,65,27,7,26,36,0.24,3.5,2,4,1,0,293,0,33,,,
brogler01,1964,2,CHN,NL,4,7,18,16,3,0,1,301,111,45,12,30,46,0.28,4.04,4,4,0,1,429,1,51,,,
bronsji01,1964,1,WS2,AL,0,1,4,0,0,0,0,21,10,4,0,2,9,0.34,5.14,0,0,0,0,31,1,4,,,
brownha01,1964,1,HOU,NL,3,15,27,21,3,0,1,396,154,58,18,26,53,0.29,3.95,10,3,2,0,569,3,68,,,
brucebo01,1964,1,HOU,NL,15,9,35,29,9,4,0,607,191,62,8,33,135,0.24,2.76,4,4,3,1,830,2,70,,,
brunege01,1964,1,LAA,AL,2,2,10,7,0,0,0,127,38,17,2,25,36,0.23,3.61,1,1,0,0,188,2,17,,,
buhlbo01,1964,1,CHN,NL,15,14,36,35,11,3,0,683,208,97,22,68,107,0.24,3.83,4,9,5,0,943,1,103,,,
bunkewa01,1964,1,BAL,AL,19,5,29,29,12,1,0,642,161,64,17,62,96,0.2,2.69,5,3,3,0,850,0,72,,,
bunniji01,1964,1,PHI,NL,19,8,41,39,13,5,2,853,248,83,23,46,219,0.23,2.63,3,2,14,0,1145,2,99,,,
burdefr01,1964,1,CHN,NL,1,0,18,0,0,0,0,60,17,7,2,10,4,0.24,3.15,2,0,1,0,86,7,7,,,
burdele01,1964,1,SLN,NL,1,0,8,0,0,0,0,30,10,2,1,3,3,0.25,1.8,0,1,0,0,43,2,3,,,
burdele01,1964,2,CHN,NL,9,9,28,17,8,2,0,393,152,71,15,19,40,0.29,4.88,2,0,1,0,549,3,74,,,
butlece01,1964,1,ML1,NL,0,0,2,0,0,0,0,13,7,4,2,0,2,0.36,8.31,0,0,0,0,19,1,4,,,
butteto01,1964,1,PIT,NL,2,2,28,4,0,0,0,193,52,17,3,37,58,0.22,2.38,1,6,0,0,278,7,21,,,
buzhajo01,1964,1,CHA,AL,10,8,31,25,8,3,0,480,150,53,13,35,97,0.25,2.98,4,4,4,1,652,2,60,,,
cardwdo01,1964,1,PIT,NL,1,2,4,4,1,1,0,58,15,6,1,7,10,0.21,2.79,1,2,3,0,82,0,9,,,
carrocl02,1964,1,ML1,NL,2,0,11,1,0,0,1,61,15,4,1,3,17,0.2,1.77,1,0,0,0,79,2,4,,,
chancde01,1964,1,LAA,AL,20,9,46,35,15,11,4,835,194,51,7,86,207,0.19,1.65,9,9,2,0,1093,7,56,,,
chartpe01,1964,1,BOS,AL,0,2,25,5,0,0,0,195,67,38,12,24,37,0.27,5.26,1,0,1,0,272,14,39,,,
cheneto01,1964,1,WS2,AL,1,3,15,6,1,0,1,146,45,20,10,13,25,0.24,3.7,1,2,0,0,199,4,26,,,
ciscoga01,1964,1,NYN,NL,6,19,36,25,5,2,0,575,182,77,17,54,78,0.25,3.62,4,5,6,0,787,5,85,,,
clonito01,1964,1,ML1,NL,19,14,38,34,15,3,2,728,206,96,20,82,163,0.23,3.56,9,13,3,0,997,2,112,,,
connoed02,1964,1,BOS,AL,4,11,27,15,1,1,0,242,80,44,3,64,73,0.26,4.91,2,11,6,0,386,6,50,,,
coombda01,1964,1,HOU,NL,1,1,7,1,0,0,0,54,21,10,1,10,14,0.3,5,0,0,1,0,82,3,10,,,
craigpe01,1964,1,WS2,AL,0,0,2,1,0,0,0,5,8,9,1,4,0,0.66,48.6,1,0,0,0,16,0,9,,,
craigro01,1964,1,SLN,NL,7,9,39,19,3,0,5,498,180,60,16,35,84,0.27,3.25,4,2,4,0,706,12,76,,,
cuellmi01,1964,1,SLN,NL,5,5,32,7,1,0,4,216,80,36,8,33,56,0.28,4.5,4,1,1,0,320,6,43,,,
culpra01,1964,1,PHI,NL,8,7,30,19,3,1,0,405,139,62,15,56,96,0.26,4.13,4,8,5,1,601,4,77,,,
dailebi01,1964,1,MIN,AL,1,2,14,0,0,0,0,46,23,14,3,17,6,0.37,8.22,2,3,4,0,84,6,16,,,
daleybu01,1964,1,NYA,AL,3,2,13,3,0,0,1,105,37,18,3,25,16,0.27,4.63,1,1,4,0,167,5,19,,,
daniebe02,1964,1,WS2,AL,8,10,33,24,3,2,0,489,147,67,20,64,73,0.24,3.7,8,4,0,0,679,3,75,,,
dicksji01,1964,1,CIN,NL,1,0,4,0,0,0,0,15,8,4,0,5,6,0.44,7.2,1,0,0,0,25,3,4,,,
dierkla01,1964,1,HOU,NL,0,1,3,1,0,0,0,27,7,2,1,3,5,0.21,2,0,2,0,0,36,2,4,,,
dillost01,1964,1,NYN,NL,0,0,2,0,0,0,0,9,4,3,1,2,2,0.33,9,0,0,0,0,15,2,3,,,
donovdi01,1964,1,CLE,AL,7,9,30,23,5,0,1,475,181,80,19,29,83,0.29,4.55,6,1,2,0,671,4,86,,,
dottega01,1964,1,MIN,AL,0,0,3,0,0,0,0,13,3,1,1,3,6,0.18,2.08,0,0,0,0,20,2,2,,,
dowlida01,1964,1,SLN,NL,0,0,1,0,0,0,0,3,2,0,0,0,0,0.4,0,0,0,0,0,5,1,0,,,
downial01,1964,1,NYA,AL,13,8,37,35,11,1,2,732,201,94,18,120,217,0.22,3.47,5,14,0,3,1041,2,104,,,
drabomo01,1964,1,KC1,AL,5,13,53,21,1,0,1,505,176,99,24,72,119,0.27,5.29,5,9,8,0,739,11,103,,,
drysddo01,1964,1,LAN,NL,18,16,40,40,21,5,0,964,242,78,15,68,237,0.2,2.18,9,11,10,1,1264,0,91,,,
duckwji01,1964,1,WS2,AL,1,6,30,2,0,0,3,168,52,27,9,25,56,0.24,4.34,4,4,3,0,245,15,37,,,
duffaji01,1964,1,SFN,NL,5,1,35,3,1,0,3,222,57,24,9,31,55,0.2,2.92,4,4,2,0,311,19,25,,,
dulibbo01,1964,1,LAA,AL,6,4,58,0,0,0,9,218,80,29,5,22,33,0.28,3.59,3,3,1,0,307,35,35,,,
durenry01,1964,1,PHI,NL,0,0,2,0,0,0,0,9,5,2,0,1,5,0.35,6,0,0,1,0,17,1,3,,,
durenry01,1964,2,CIN,NL,0,2,26,0,0,0,1,131,41,14,1,15,39,0.24,2.89,1,4,3,1,188,10,17,,,
earlear01,1964,1,BOS,AL,1,1,25,3,1,0,1,151,51,15,3,18,45,0.26,2.68,0,1,1,0,218,7,17,,,
egandi02,1964,1,DET,AL,0,0,23,0,0,0,2,103,33,17,4,17,21,0.24,4.46,1,2,1,0,157,11,22,,,
eilerda01,1964,1,ML1,NL,0,0,6,0,0,0,0,23,11,4,1,1,1,0.33,4.7,1,0,1,0,37,3,5,,,
ellissa01,1964,1,CIN,NL,10,3,52,5,2,0,14,367,101,35,9,28,125,0.22,2.57,2,2,1,0,488,32,38,,,
ellswdi01,1964,1,CHN,NL,14,18,37,36,16,1,0,770,267,107,34,71,148,0.26,3.75,9,4,3,0,1093,0,129,,,
elstodo01,1964,1,CHN,NL,2,5,48,0,0,0,1,163,68,32,4,34,26,0.33,5.3,12,3,3,0,260,15,38,,,
esteldi01,1964,1,SFN,NL,1,2,6,6,0,0,0,125,39,14,3,23,23,0.24,3.02,0,0,0,0,185,0,15,,,
estrach01,1964,1,BAL,AL,3,2,17,6,0,0,0,164,62,32,8,21,32,0.28,5.27,5,4,2,0,247,0,34,,,
facero01,1964,1,PIT,NL,3,3,55,0,0,0,4,239,82,46,11,27,63,0.26,5.2,10,3,1,0,343,25,48,,,
fanokha01,1964,1,SLN,NL,0,0,4,0,0,0,0,23,5,5,0,3,10,0.17,5.87,0,2,0,0,33,1,6,,,
farretu01,1964,1,HOU,NL,11,10,32,27,7,0,0,595,196,72,21,52,117,0.26,3.27,4,1,3,0,822,3,80,,,
faulbi01,1964,1,DET,AL,0,0,1,1,0,0,0,15,5,6,2,2,1,0.25,10.8,0,1,0,0,22,0,6,,,
fischbi01,1964,1,MIN,AL,0,1,9,0,0,0,0,22,16,6,2,5,2,0.47,7.36,3,0,0,0,41,2,6,,,
fischha01,1964,1,ML1,NL,11,10,37,28,9,5,2,505,177,75,17,39,99,0.26,4.01,5,8,3,1,719,4,95,,,
fisheed02,1964,1,CHA,AL,6,3,59,2,0,0,9,375,86,42,13,32,74,0.19,3.02,3,7,3,0,491,30,43,,,
fishefr01,1964,1,DET,AL,0,0,1,0,0,0,0,1,2,4,0,2,1,0.66,108,0,0,0,0,5,0,4,,,
fisheja01,1964,1,NYN,NL,10,17,40,34,8,1,0,683,256,107,23,56,115,0.28,4.23,0,5,10,0,985,3,124,,,
flavijo01,1964,1,CHN,NL,0,1,5,1,0,0,0,14,11,7,0,3,5,0.5,13.5,1,1,0,0,27,0,7,,,
fordwh01,1964,1,NYA,AL,17,6,39,36,12,8,1,734,212,58,10,57,172,0.23,2.13,3,6,2,0,996,2,67,,,
fosnoje01,1964,1,MIN,AL,0,1,7,0,0,0,0,32,13,13,3,8,9,0.3,10.97,0,1,0,0,54,4,13,,,
fowlear01,1964,1,LAA,AL,0,2,4,0,0,0,1,21,8,8,2,5,5,0.29,10.29,2,0,1,0,34,1,8,,,
foxte01,1964,1,DET,AL,4,3,32,0,0,0,5,183,77,23,4,16,28,0.31,3.39,1,0,1,0,270,20,26,,,
foytapa01,1964,1,LAA,AL,0,1,2,0,0,0,0,7,4,4,2,2,1,0.36,15.43,1,0,0,0,13,1,4,,,
francea01,1964,1,PIT,NL,0,1,2,1,0,0,0,19,7,6,2,1,6,0.26,8.53,0,0,1,0,28,1,7,,,
frienbo01,1964,1,PIT,NL,13,18,35,35,13,3,0,721,253,89,10,50,128,0.27,3.33,12,2,4,0,1004,0,98,,,
gatewau01,1964,1,LAA,AL,3,3,15,7,0,0,0,181,59,15,4,12,25,0.25,2.24,1,2,1,0,245,0,18,,,
gelnajo01,1964,1,PIT,NL,0,0,7,0,0,0,0,27,11,5,2,1,4,0.31,5,0,0,0,0,38,4,5,,,
gibbojo01,1964,1,PIT,NL,10,7,28,24,3,0,0,440,145,60,10,54,97,0.26,3.68,10,6,6,2,630,3,66,,,
gibsobo01,1964,1,SLN,NL,19,12,40,36,17,2,1,862,250,96,25,86,245,0.23,3.01,9,6,9,0,1191,3,106,,,
giustda01,1964,1,HOU,NL,0,0,8,0,0,0,0,77,24,9,1,8,16,0.25,3.16,1,1,0,0,106,1,10,,,
gladdfr01,1964,1,DET,AL,7,4,42,0,0,0,7,202,57,23,7,27,59,0.23,3.07,4,2,2,0,281,23,23,,,
grantmu01,1964,1,CLE,AL,3,4,13,9,1,0,0,186,82,41,11,25,43,0.32,5.95,2,5,1,0,284,1,41,,,
grantmu01,1964,2,MIN,AL,11,9,26,23,10,1,1,498,162,52,21,36,75,0.24,2.82,2,2,0,0,692,2,73,,,
grayda01,1964,1,BOS,AL,0,0,9,1,0,0,0,39,18,13,3,20,17,0.32,9,0,4,0,0,77,6,20,,,
greenda02,1964,1,PHI,NL,2,1,25,0,0,0,0,126,63,27,4,14,21,0.36,5.79,0,0,2,0,196,7,31,,,
greenfr01,1964,1,PIT,NL,0,0,8,0,0,0,0,22,10,1,1,0,2,0.32,1.23,0,0,0,0,32,2,1,,,
gregole01,1964,1,CHN,NL,0,0,11,0,0,0,0,54,23,7,3,5,8,0.33,3.5,2,1,0,0,76,7,8,,,
grzenjo01,1964,1,KC1,AL,0,2,20,0,0,0,0,75,34,15,2,13,17,0.32,5.4,2,5,1,1,121,5,15,,,
haddiha01,1964,1,BAL,AL,5,5,49,0,0,0,10,269,68,23,4,23,90,0.21,2.31,8,3,2,0,354,28,26,,,
halldi01,1964,1,BAL,AL,9,1,45,0,0,0,7,263,58,18,8,16,52,0.18,1.85,5,0,0,0,328,28,19,,,
hamilja01,1964,1,DET,AL,0,1,5,1,0,0,0,45,24,14,2,8,5,0.36,8.4,0,3,1,1,77,1,17,,,
hamilst01,1964,1,NYA,AL,7,2,30,3,1,0,3,181,55,22,6,15,49,0.24,3.28,0,2,0,0,246,11,24,,,
handrve01,1964,1,KC1,AL,0,1,18,1,0,0,0,107,33,24,9,25,18,0.25,6.06,0,3,2,0,161,7,24,,,
hannaji01,1964,1,WS2,AL,4,7,49,7,0,0,3,318,108,49,13,45,67,0.26,4.16,4,6,0,0,460,12,60,,,
heffnbo01,1964,1,BOS,AL,7,9,55,10,1,1,6,476,152,72,20,44,112,0.25,4.08,6,5,3,0,661,21,81,,,
hendlbo01,1964,1,SFN,NL,10,11,30,29,4,1,0,490,161,66,18,59,104,0.25,3.64,9,0,2,1,696,1,71,,,
henrybi01,1964,1,CIN,NL,2,2,37,0,0,0,6,156,31,5,2,12,28,0.17,0.87,4,1,3,0,202,20,9,,,
herbera01,1964,1,CHA,AL,6,7,20,19,1,1,0,335,117,43,14,17,40,0.27,3.47,2,2,2,0,455,0,50,,,
herbero01,1964,1,SFN,NL,9,9,40,22,7,2,1,483,162,55,7,61,98,0.25,3.07,9,7,3,0,698,8,65,,,
hinslje01,1964,1,NYN,NL,0,2,9,2,0,0,0,46,21,14,0,7,11,0.31,8.22,0,1,0,0,76,2,17,,,
hobbigl01,1964,1,CHN,NL,0,3,8,4,0,0,0,82,39,24,4,10,14,0.32,7.9,1,0,1,0,131,0,29,,,
hobbigl01,1964,2,SLN,NL,1,2,13,5,1,0,1,133,41,21,4,15,18,0.24,4.26,1,0,1,0,189,4,23,,,
hoeftbi01,1964,1,ML1,NL,4,0,42,0,0,0,4,220,76,31,9,18,47,0.27,3.8,6,1,1,0,303,14,35,,,
hoernjo01,1964,1,HOU,NL,0,0,7,0,0,0,0,33,13,6,3,6,4,0.31,4.91,1,0,0,0,50,2,11,,,
hookja01,1964,1,NYN,NL,0,1,3,2,0,0,0,29,17,10,2,7,5,0.39,9.31,0,2,0,0,51,0,10,,,
horlejo01,1964,1,CHA,AL,13,9,32,28,9,2,0,632,142,44,11,55,138,0.19,1.88,4,4,4,0,815,2,54,,,
howarbr01,1964,1,CHA,AL,2,1,3,3,1,1,0,67,10,2,0,8,17,0.13,0.81,1,0,1,0,82,0,2,,,
humphbo01,1964,1,SLN,NL,2,0,28,0,0,0,2,128,32,12,3,15,36,0.21,2.53,3,2,1,0,170,10,14,,,
huntewi01,1964,1,NYN,NL,3,3,41,0,0,0,5,147,54,24,4,9,22,0.28,4.41,1,2,2,0,204,26,25,,,
jacksal01,1964,1,NYN,NL,11,16,40,31,11,3,1,640,229,101,18,60,112,0.27,4.26,3,4,4,0,916,2,115,,,
jacksla01,1964,1,CHN,NL,24,11,40,38,19,3,0,893,265,104,17,58,148,0.23,3.14,8,4,1,0,1200,1,114,,,
jaeckja01,1964,1,CHN,NL,1,0,4,0,0,0,1,24,4,0,0,3,2,0.16,0,0,4,0,0,28,3,0,,,
jayjo01,1964,1,CIN,NL,11,11,34,23,10,0,2,549,167,69,17,36,134,0.24,3.39,6,3,3,0,737,7,75,,,
johnske02,1964,1,HOU,NL,11,16,35,35,7,1,0,654,209,88,15,44,117,0.25,3.63,6,3,7,0,909,0,100,,,
johnto01,1964,1,CLE,AL,2,9,25,14,2,1,0,283,97,41,10,35,65,0.26,3.91,4,5,0,1,412,0,53,,,
jonesgo01,1964,1,HOU,NL,0,1,34,0,0,0,0,150,58,23,3,14,28,0.29,4.14,2,4,0,0,220,11,24,,,
jonessa02,1964,1,BAL,AL,0,0,7,0,0,0,0,31,5,3,1,5,6,0.15,2.61,0,0,0,0,38,4,3,,,
kaatji01,1964,1,MIN,AL,17,11,36,34,13,0,1,729,231,87,23,60,171,0.25,3.22,5,13,9,1,1009,1,100,,,
kelledi01,1964,1,ML1,NL,0,0,2,0,0,0,0,6,2,4,0,3,2,0.25,18,0,2,0,0,11,0,4,,,
kelleto01,1964,1,CLE,AL,0,0,6,0,0,0,0,29,9,6,1,9,7,0.23,5.59,2,0,1,0,48,2,9,,,
kelsobi01,1964,1,LAA,AL,2,0,10,1,1,1,0,71,19,6,3,9,21,0.21,2.28,0,1,1,0,97,2,6,,,
klinero01,1964,1,WS2,AL,10,7,61,0,0,0,14,244,81,21,4,21,40,0.26,2.32,9,7,2,0,344,52,29,,,
klippjo01,1964,1,PHI,NL,2,1,11,0,0,0,1,67,22,10,6,8,13,0.25,4.03,1,3,2,0,98,5,10,,,
